V1,V2,V3
14.3258426966292,65.1489361702128,1033.9990234375
14.4943820224719,65.1489361702128,854.899047851562
14.6629213483146,65.1489361702128,814.509033203125
14.8314606741573,65.1489361702128,909.439025878906
15,65.1489361702128,817.26904296875
0,64.9787234042553,-2767.48120117188
0.168539325842697,64.9787234042553,-2718.06127929688
0.337078651685393,64.9787234042553,-2698.61791992188
0.50561797752809,64.9787234042553,-2699.51782226562
0.674157303370786,64.9787234042553,-2676.42797851562
0.842696629213483,64.9787234042553,-2728.70776367188
1.01123595505618,64.9787234042553,-2772.4677734375
1.17977528089888,64.9787234042553,-2802.53784179688
1.34831460674157,64.9787234042553,-2881.11181640625
1.51685393258427,64.9787234042553,-2907.591796875
1.68539325842697,64.9787234042553,-2835.07177734375
1.85393258426966,64.9787234042553,-2834.83178710938
2.02247191011236,64.9787234042553,-2792.06176757812
2.19101123595506,64.9787234042553,-2747.36181640625
2.35955056179775,64.9787234042553,-2556.22705078125
2.52808988764045,64.9787234042553,-2388.447265625
2.69662921348315,64.9787234042553,-2114.23706054688
2.86516853932584,64.9787234042553,-1930.93713378906
3.03370786516854,64.9787234042553,-1819.99719238281
3.20224719101124,64.9787234042553,-1764.83715820312
3.37078651685393,64.9787234042553,-1612.72717285156
3.53932584269663,64.9787234042553,-1469.66662597656
3.70786516853933,64.9787234042553,-1219.33666992188
3.87640449438202,64.9787234042553,-1132.97668457031
4.04494382022472,64.9787234042553,-1060.78662109375
4.21348314606742,64.9787234042553,-999.906616210938
4.38202247191011,64.9787234042553,-928.586608886719
4.55056179775281,64.9787234042553,-892.327575683594
4.71910112359551,64.9787234042553,-853.417602539062
4.8876404494382,64.9787234042553,-807.867614746094
5.0561797752809,64.9787234042553,-719.577575683594
5.2247191011236,64.9787234042553,-693.577575683594
5.39325842696629,64.9787234042553,-666.887573242188
5.56179775280899,64.9787234042553,-609.507629394531
5.73033707865169,64.9787234042553,-426.324645996094
5.89887640449438,64.9787234042553,-361.884643554688
6.06741573033708,64.9787234042553,-339.934661865234
6.23595505617978,64.9787234042553,-330.194641113281
6.40449438202247,64.9787234042553,-296.984649658203
6.57303370786517,64.9787234042553,-284.004638671875
6.74157303370786,64.9787234042553,-303.547088623047
6.91011235955056,64.9787234042553,-295.2470703125
7.07865168539326,64.9787234042553,-280.067077636719
7.24719101123596,64.9787234042553,-273.107086181641
7.41573033707865,64.9787234042553,-265.697082519531
7.58426966292135,64.9787234042553,-257.567077636719
7.75280898876404,64.9787234042553,-235.852920532227
7.92134831460674,64.9787234042553,-243.652923583984
8.08988764044944,64.9787234042553,-236.07292175293
8.25842696629213,64.9787234042553,-222.062927246094
8.42696629213483,64.9787234042553,-174.622924804688
8.59550561797753,64.9787234042553,-168.532928466797
8.76404494382022,64.9787234042553,-171.82292175293
8.93258426966292,64.9787234042553,-191.889892578125
9.10112359550562,64.9787234042553,-216.279891967773
9.26966292134831,64.9787234042553,-237.369888305664
9.43820224719101,64.9787234042553,-254.519882202148
9.60674157303371,64.9787234042553,-276.3798828125
9.7752808988764,64.9787234042553,-314.489898681641
9.9438202247191,64.9787234042553,-355.707427978516
10.1123595505618,64.9787234042553,-296.62744140625
10.2808988764045,64.9787234042553,-248.327438354492
